CDSCode,Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
16638910110858,2014-2015,16,63891,0110858,Kings,Corcoran Joint Unified,Corcoran Academy,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,12,4.0,3.0,0.75,3.0,0.75,3.0,2.0,0.666666666666667,2.0,0.666666666666667,1
16639170110981,2014-2015,16,63917,0110981,Kings,Hanford Elementary,Hamilton Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,556.0,387.0,0.696043165467626,449.0,0.807553956834532,541.0,376.0,0.695009242144177,436.0,0.805914972273567,1
16639176010391,2014-2015,16,63917,6010391,Kings,Hanford Elementary,Jefferson Charter Academy,Elementary School District,Elementary Schools (Public),Traditional,,1,1637,Locally funded,0,K,7,343.0,115.0,0.335276967930029,155.0,0.451895043731778,343.0,115.0,0.335276967930029,155.0,0.451895043731778,1
16639176010409,2014-2015,16,63917,6010409,Kings,Hanford Elementary,Lee Richmond Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,433.0,346.0,0.799076212471132,379.0,0.875288683602771,433.0,346.0,0.799076212471132,379.0,0.875288683602771,1
16639176010417,2014-2015,16,63917,6010417,Kings,Hanford Elementary,Lincoln Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,485.0,437.0,0.901030927835052,469.0,0.967010309278351,472.0,426.0,0.902542372881356,456.0,0.966101694915254,1
16639176010425,2014-2015,16,63917,6010425,Kings,Hanford Elementary,Monroe Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,694.0,440.0,0.634005763688761,514.0,0.740634005763689,676.0,431.0,0.637573964497041,502.0,0.742603550295858,1
16639176010433,2014-2015,16,63917,6010433,Kings,Hanford Elementary,Roosevelt Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,579.0,496.0,0.856649395509499,540.0,0.932642487046632,564.0,483.0,0.856382978723404,525.0,0.930851063829787,1
16639176010458,2014-2015,16,63917,6010458,Kings,Hanford Elementary,Woodrow Wilson Junior High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,610.0,364.0,0.59672131147541,444.0,0.727868852459016,610.0,364.0,0.59672131147541,444.0,0.727868852459016,1
16639176108815,2014-2015,16,63917,6108815,Kings,Hanford Elementary,George Washington Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,559.0,380.0,0.679785330948122,450.0,0.805008944543828,549.0,374.0,0.681238615664845,442.0,0.805100182149363,1
16639176112379,2014-2015,16,63917,6112379,Kings,Hanford Elementary,John F. Kennedy Junior High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,544.0,408.0,0.75,469.0,0.862132352941177,544.0,408.0,0.75,469.0,0.862132352941177,1
16639176113609,2014-2015,16,63917,6113609,Kings,Hanford Elementary,Martin Luther King Jr. Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,604.0,436.0,0.721854304635762,511.0,0.846026490066225,591.0,427.0,0.722504230118443,500.0,0.846023688663283,1
16639176118459,2014-2015,16,63917,6118459,Kings,Hanford Elementary,Hanford Elementary Community Day,Elementary School District,District Community Day Schools,Community Day School,,0,,,0,K,8,16.0,16.0,1.0,16.0,1.0,16.0,16.0,1.0,16.0,1.0,1
16639176118798,2014-2015,16,63917,6118798,Kings,Hanford Elementary,Joseph M. Simas,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,511.0,210.0,0.410958904109589,269.0,0.526418786692759,500.0,206.0,0.412,265.0,0.53,1
16639250118919,2014-2015,16,63925,0118919,Kings,Hanford Joint Union High,Sierra Pacific High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,776.0,355.0,0.457474226804124,410.0,0.528350515463918,739.0,337.0,0.456021650879567,387.0,0.523680649526387,1
16639416010474,2014-2015,16,63941,6010474,Kings,Kings River-Hardwick Union Elementary,Kings River-Hardwick Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,1,00D7,Locally funded,0,K,8,778.0,191.0,0.245501285347044,264.0,0.339331619537275,761.0,188.0,0.247043363994744,260.0,0.341655716162943,1
16639586010482,2014-2015,16,63958,6010482,Kings,Kit Carson Union Elementary,Kit Carson Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,393.0,245.0,0.623409669211196,296.0,0.753180661577608,389.0,241.0,0.619537275064267,292.0,0.750642673521851,1
16639586113120,2014-2015,16,63958,6113120,Kings,Kit Carson Union Elementary,Mid Valley Alternative Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,0088,Locally funded,0,K,8,18.0,2.0,0.111111111111111,3.0,0.166666666666667,18.0,2.0,0.111111111111111,3.0,0.166666666666667,1
16639666010508,2014-2015,16,63966,6010508,Kings,Lakeside Union Elementary,Lakeside Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,318.0,275.0,0.864779874213837,303.0,0.952830188679245,314.0,271.0,0.863057324840764,299.0,0.952229299363057,1
16639740100156,2014-2015,16,63974,0100156,Kings,Lemoore Union Elementary,Lemoore University Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,0489,Locally funded,0,5,8,240.0,56.0,0.233333333333333,80.0,0.333333333333333,240.0,56.0,0.233333333333333,80.0,0.333333333333333,1
16639740128702,2014-2015,16,63974,0128702,Kings,Lemoore Union Elementary,Bridges Academy,Elementary School District,District Community Day Schools,Community Day School,,0,,,0,6,8,7.0,5.0,0.714285714285714,6.0,0.857142857142857,7.0,5.0,0.714285714285714,6.0,0.857142857142857,1
16639746010532,2014-2015,16,63974,6010532,Kings,Lemoore Union Elementary,Meadow Lane Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,546.0,308.0,0.564102564102564,351.0,0.642857142857143,535.0,301.0,0.562616822429907,343.0,0.641121495327103,1
16639746066666,2014-2015,16,63974,6066666,Kings,Lemoore Union Elementary,P. W. Engvall Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,684.0,332.0,0.485380116959064,411.0,0.600877192982456,675.0,326.0,0.482962962962963,405.0,0.6,1
16639746069140,2014-2015,16,63974,6069140,Kings,Lemoore Union Elementary,Lemoore Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,581.0,345.0,0.593803786574871,408.0,0.70223752151463,568.0,338.0,0.595070422535211,400.0,0.704225352112676,1
16639746111934,2014-2015,16,63974,6111934,Kings,Lemoore Union Elementary,Liberty Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,578.0,290.0,0.501730103806228,351.0,0.607266435986159,578.0,290.0,0.501730103806228,351.0,0.607266435986159,1
16639746118590,2014-2015,16,63974,6118590,Kings,Lemoore Union Elementary,Cinnamon Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,592.0,338.0,0.570945945945946,403.0,0.680743243243243,592.0,338.0,0.570945945945946,403.0,0.680743243243243,1
16639820110205,2014-2015,16,63982,0110205,Kings,Lemoore Union High,Lemoore Middle College High,High School District,High Schools (Public),Traditional,,1,1068,Directly funded,0,9,12,252.0,48.0,0.19047619047619,66.0,0.261904761904762,249.0,47.0,0.188755020080321,64.0,0.257028112449799,1
16639821630011,2014-2015,16,63982,1630011,Kings,Lemoore Union High,Jamison (Donald C.) High (Continuation),High School District,Continuation High Schools,Continuation School,,0,,,0,9,12,77.0,47.0,0.61038961038961,50.0,0.649350649350649,62.0,37.0,0.596774193548387,40.0,0.645161290322581,1
16639821635606,2014-2015,16,63982,1635606,Kings,Lemoore Union High,Lemoore High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,2011.0,689.0,0.342615614122327,841.0,0.418199900546992,1941.0,663.0,0.341576506955178,810.0,0.417310664605873,1
16639900116699,2014-2015,16,63990,0116699,Kings,Pioneer Union Elementary,Frontier Elementary,Elementary School District,Elementary Schools (Public),Traditional,,1,00D1,Locally funded,0,K,5,443.0,113.0,0.255079006772009,169.0,0.381489841986456,433.0,112.0,0.258660508083141,166.0,0.383371824480369,1
16639906110233,2014-2015,16,63990,6110233,Kings,Pioneer Union Elementary,Pioneer Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,1,00D1,Locally funded,0,6,8,543.0,120.0,0.220994475138122,170.0,0.313075506445672,543.0,120.0,0.220994475138122,170.0,0.313075506445672,1
17101730128231,2014-2015,17,10173,0128231,Lake,Lake County Office of Education,Clearlake Creativity,County Office of Education (COE),Special Education Schools (Public),Special Education School,,0,,,0,K,12,16.0,16.0,1.0,16.0,1.0,16.0,16.0,1.0,16.0,1.0,1
17101731730068,2014-2015,17,10173,1730068,Lake,Lake County Office of Education,Renaissance Court,County Office of Education (COE),Juvenile Court Schools,Juvenile Court School,,0,,,0,K,12,8.0,8.0,1.0,8.0,1.0,7.0,7.0,1.0,7.0,1.0,1
17101731730167,2014-2015,17,10173,1730167,Lake,Lake County Office of Education,Lloyd Hance Community,County Office of Education (COE),County Community,County Community School,Provision 2,0,,,0,7,12,24.0,22.0,0.916666666666667,24.0,1.0,24.0,22.0,0.916666666666667,24.0,1.0,1
17640140130989,2014-2015,17,64014,0130989,Lake,Kelseyville Unified,Intermountain STEM Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Provision 2,1,1683,Locally funded,0,5,8,12.0,1.0,0.0833333333333333,2.0,0.166666666666667,12.0,1.0,0.0833333333333333,2.0,0.166666666666667,1
17640141730043,2014-2015,17,64014,1730043,Lake,Kelseyville Unified,Ed Donaldson Education Center,Unified School District,Continuation High Schools,Continuation School,Provision 2,0,,,0,9,12,15.0,8.0,0.533333333333333,9.0,0.6,14.0,7.0,0.5,8.0,0.571428571428571,1
17640141730159,2014-2015,17,64014,1730159,Lake,Kelseyville Unified,Kelseyville Community Day,Unified School District,District Community Day Schools,Community Day School,,0,,,0,7,12,7.0,1.0,0.142857142857143,1.0,0.142857142857143,7.0,1.0,0.142857142857143,1.0,0.142857142857143,1
17640141734359,2014-2015,17,64014,1734359,Lake,Kelseyville Unified,Kelseyville High,Unified School District,High Schools (Public),Traditional,Provision 2,0,,,0,9,12,543.0,331.0,0.609576427255985,386.0,0.710865561694291,522.0,320.0,0.613026819923372,373.0,0.71455938697318,1
17640146010607,2014-2015,17,64014,6010607,Lake,Kelseyville Unified,Kelseyville Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,5,475.0,351.0,0.738947368421053,394.0,0.829473684210526,464.0,344.0,0.741379310344828,386.0,0.831896551724138,1
17640146107791,2014-2015,17,64014,6107791,Lake,Kelseyville Unified,Mountain Vista Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,6,8,356.0,239.0,0.671348314606742,275.0,0.77247191011236,356.0,239.0,0.671348314606742,275.0,0.77247191011236,1
17640146112759,2014-2015,17,64014,6112759,Lake,Kelseyville Unified,Riviera Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,5,273.0,147.0,0.538461538461538,195.0,0.714285714285714,267.0,144.0,0.539325842696629,191.0,0.715355805243446,1
17640221730027,2014-2015,17,64022,1730027,Lake,Konocti Unified,Carle (William C.) High (Continuation),Unified School District,Continuation High Schools,Continuation School,,0,,,0,9,12,84.0,67.0,0.797619047619048,74.0,0.880952380952381,60.0,45.0,0.75,51.0,0.85,1
17640221730118,2014-2015,17,64022,1730118,Lake,Konocti Unified,Richard H. Lewis Alternative,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,12,48.0,36.0,0.75,40.0,0.833333333333333,45.0,33.0,0.733333333333333,37.0,0.822222222222222,1
17640221735000,2014-2015,17,64022,1735000,Lake,Konocti Unified,Lower Lake High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,754.0,536.0,0.710875331564987,582.0,0.771883289124668,723.0,509.0,0.704011065006916,555.0,0.767634854771784,1
17640226010623,2014-2015,17,64022,6010623,Lake,Konocti Unified,East Lake,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,207.0,175.0,0.845410628019324,189.0,0.91304347826087,203.0,171.0,0.842364532019704,185.0,0.911330049261084,1
17640226057434,2014-2015,17,64022,6057434,Lake,Konocti Unified,Highlands Academy,Unified School District,District Community Day Schools,Community Day School,,0,,,0,2,8,16.0,16.0,1.0,16.0,1.0,16.0,16.0,1.0,16.0,1.0,1
17640226084990,2014-2015,17,64022,6084990,Lake,Konocti Unified,Lower Lake Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,694.0,520.0,0.749279538904899,559.0,0.805475504322767,685.0,511.0,0.745985401459854,550.0,0.802919708029197,1
17640226109706,2014-2015,17,64022,6109706,Lake,Konocti Unified,Pomo,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,736.0,606.0,0.823369565217391,644.0,0.875,724.0,596.0,0.823204419889503,633.0,0.874309392265193,1
17640486010656,2014-2015,17,64048,6010656,Lake,Lucerne Elementary,Lucerne Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,0,,,0,K,8,263.0,225.0,0.855513307984791,245.0,0.931558935361217,261.0,225.0,0.862068965517241,243.0,0.931034482758621,1
17640550108340,2014-2015,17,64055,0108340,Lake,Middletown Unified,Lake County International Charter,Unified School District,Elementary Schools (Public),Traditional,,1,0681,Directly funded,1,K,8,71.0,39.0,0.549295774647887,49.0,0.690140845070423,71.0,39.0,0.549295774647887,49.0,0.690140845070423,1
17640550129601,2014-2015,17,64055,0129601,Lake,Middletown Unified,California Connections Academy @ North Bay,Unified School District,K-12 Schools (Public),Traditional,,1,1653,Directly funded,1,K,12,70.0,12.0,0.171428571428571,19.0,0.271428571428571,68.0,12.0,0.176470588235294,18.0,0.264705882352941,1
18641056010730,2014-2015,18,64105,6010730,Lassen,Janesville Union Elementary,Janesville Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,328.0,100.0,0.304878048780488,129.0,0.393292682926829,327.0,99.0,0.302752293577982,128.0,0.391437308868502,1
18641620118067,2014-2015,18,64162,0118067,Lassen,Ravendale-Termo Elementary,Juniper Ridge Virtual Academy Charter,Elementary School District,K-12 Schools (Public),Traditional,,1,1032,Locally funded,0,K,12,23.0,5.0,0.217391304347826,9.0,0.391304347826087,23.0,5.0,0.217391304347826,9.0,0.391304347826087,1
18641620120287,2014-2015,18,64162,0120287,Lassen,Ravendale-Termo Elementary,New Day Academy,Elementary School District,K-12 Schools (Public),Traditional,,1,1123,Directly funded,1,K,12,303.0,103.0,0.33993399339934,156.0,0.514851485148515,300.0,101.0,0.336666666666667,154.0,0.513333333333333,1
18641626010763,2014-2015,18,64162,6010763,Lassen,Ravendale-Termo Elementary,Long Valley Charter,Elementary School District,K-12 Schools (Public),Traditional,,1,1549,Directly funded,1,K,12,330.0,151.0,0.457575757575758,216.0,0.654545454545455,305.0,134.0,0.439344262295082,197.0,0.645901639344262,1
18641626010789,2014-2015,18,64162,6010789,Lassen,Ravendale-Termo Elementary,Juniper Ridge Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,9.0,5.0,0.555555555555556,6.0,0.666666666666667,8.0,5.0,0.625,5.0,0.625,1
18641886010805,2014-2015,18,64188,6010805,Lassen,Shaffer Union Elementary,Shaffer Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,209.0,127.0,0.607655502392344,141.0,0.674641148325359,206.0,126.0,0.611650485436893,140.0,0.679611650485437,1
18641966109748,2014-2015,18,64196,6109748,Lassen,Susanville Elementary,Meadow View,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,3,5,338.0,152.0,0.449704142011834,188.0,0.556213017751479,338.0,152.0,0.449704142011834,188.0,0.556213017751479,1
18642041830132,2014-2015,18,64204,1830132,Lassen,Westwood Unified,Westwood Charter,Unified School District,K-12 Schools (Public),Traditional,,1,0399,Directly funded,1,K,12,183.0,119.0,0.650273224043716,132.0,0.721311475409836,171.0,109.0,0.637426900584795,122.0,0.713450292397661,1
18642041838507,2014-2015,18,64204,1838507,Lassen,Westwood Unified,Westwood High,Unified School District,High Schools (Public),Traditional,,0,,,0,7,12,94.0,41.0,0.436170212765957,53.0,0.563829787234043,94.0,41.0,0.436170212765957,53.0,0.563829787234043,1
18750360121657,2014-2015,18,75036,0121657,Lassen,Fort Sage Unified,Mt. Lassen Charter,Unified School District,K-12 Schools (Public),Traditional,,1,1185,Locally funded,0,K,12,179.0,51.0,0.284916201117318,80.0,0.446927374301676,173.0,50.0,0.289017341040462,79.0,0.456647398843931,1
19101990109660,2014-2015,19,10199,0109660,Los Angeles,Los Angeles County Office of Education,Aspire Antonio Maria Lugo Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,0694,Directly funded,1,K,6,190.0,165.0,0.868421052631579,179.0,0.942105263157895,187.0,162.0,0.866310160427808,176.0,0.941176470588235,1
19101990109942,2014-2015,19,10199,0109942,Los Angeles,Los Angeles County Office of Education,Los Angeles International Charter High,County Office of Education (COE),High Schools (Public),Traditional,,1,0741,Directly funded,1,9,12,256.0,155.0,0.60546875,200.0,0.78125,248.0,148.0,0.596774193548387,192.0,0.774193548387097,1
